architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,_init,0001044c,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,1,0,0,3,1.6229810522232802,0.1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,0,6,0.2,3.084962500721156,2.770950594454668,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,raise,0001046c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__libc_start_main,00010478,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__cxa_finalize,00010484,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,printf,00010490,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,memcpy,0001049c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,time,000104a8,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,memset,000104c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,abort,000104cc,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,_start,000104d8,Non-Crypto,1,2,3,2,2,1.0,15.0,1,3,0,2,2,0,15,1.1991800916691826,0.041666666666666664,30,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,0,6,0.10416666666666667,4.598652005434406,1.694761074777003,0.2,14
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,call_weak_fn,0001050c,Non-Crypto,3,3,2,1,1,0.3333333333333333,3.3333333333333335,0,4,0,3,1,0,10,1.1760608222005091,0.07619047619047618,48,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,0,6,2,6,0.07017543859649122,4.5964393446710154,2.2086202408849465,0.2,7
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,deregister_tm_clones,00010530,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,2,3,0,0,13,1.4717346409685779,0.16666666666666666,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,8,0.02702702702702703,4.209867121904035,1.9151249782571338,0.23076923076923078,9
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,register_tm_clones,0001055c,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,2,3,0,0,16,1.2973197446672957,0.20295698924731181,86,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,13,3,12,0.012658227848101266,4.6534955617749425,2.1108761976284236,0.1875,13
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__do_global_dtors_aux,00010590,Non-Crypto,5,8,5,2,2,0.25,4.0,2,7,2,6,2,0,20,1.439674317334433,0.06583333333333333,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,16,0.13333333333333333,4.680689288944334,2.439399604878179,0.25,17
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,lcg_pm_init,000105d8,PRNG,4,5,3,0,0,0.0,7.0,1,5,1,4,0,0,28,0.9844591511084195,0.06856906534325889,136,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,9,6,22,0.13138686131386862,4.481662262725224,2.0424145842787973,0.10714285714285714,21
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,lcg_pm_next,00010648,PRNG,1,1,2,0,0,0.0,22.0,0,2,0,1,0,0,22,1.2581042177364614,0.05319148936170213,80,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,5,3,21,0.1595744680851064,4.642294458379356,2.206811842165454,0.09090909090909091,16
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,xs64_init,000106a0,PRNG,5,5,2,0,0,0.0,5.6,1,5,1,4,0,0,28,1.1149030101158115,0.09476190476190476,68,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,9,4,19,0.17204301075268819,4.356078880296753,2.6422806172172986,0.07142857142857142,17
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,xs64_next,00010710,PRNG,1,0,1,0,0,0.0,49.0,1,1,0,0,0,0,49,1.3737897187866919,0.23943661971830985,178,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,45,27,46,0.13615023474178403,4.80507485600544,2.75030115190478,0.02040816326530612,20
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,pcg32_init,000107d4,PRNG,1,1,2,0,0,0.0,40.0,0,1,0,1,0,0,40,1.4888944662692642,0.11827956989247312,140,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,22,11,39,0.13440860215053763,4.854201802832255,2.6467422036345862,0.05,24
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,pcg32_next_u32,00010874,PRNG,1,0,1,0,0,0.0,46.0,1,1,0,0,0,0,46,1.394946726399042,0.1590909090909091,160,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,32,34,17,45,0.11818181818181818,5.0901742231070095,2.5969605961343274,0.021739130434782608,28
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,sm64_init,0001092c,PRNG,1,0,1,0,0,0.0,17.0,1,1,0,0,0,0,17,1.5147608077117036,0.1282051282051282,48,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,32,10,4,14,0.10256410256410256,4.647519503590139,2.603094285007048,0.058823529411764705,13
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,sm64_next,00010970,PRNG,1,0,1,0,0,0.0,55.0,1,1,0,0,0,0,55,1.4815710006817024,0.24803149606299213,206,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,57,31,48,0.08661417322834646,5.357303427326439,2.772163522922659,0.01818181818181818,24
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,rng_init,00010a4c,PRNG,8,15,9,4,4,0.26666666666666666,5.375,1,12,1,14,4,0,43,1.5615586560331294,0.08946886446886447,102,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,28,11,7,36,0.1588235294117647,4.725908108658538,2.633350607074587,0.20930232558139536,19
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,rng_next,00010b08,PRNG,9,17,10,5,5,0.29411764705882354,5.444444444444445,1,13,1,16,5,0,49,1.6027332126226055,0.0831773648542721,134,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,44,13,9,39,0.14427860696517414,4.534916618982381,2.579855466825075,0.20408163265306123,23
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,rng_bytes,00010bdc,PRNG,7,10,5,3,3,0.3,6.142857142857143,1,5,2,8,3,0,43,1.4440979946556298,0.03702009401097547,86,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,40,6,4,36,0.16560509554140126,4.415076862787227,2.5591587582485196,0.11627906976744186,27
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,rng_range,00010c88,PRNG,1,2,3,1,1,0.5,15.0,0,3,0,2,1,0,15,1.7081594587579882,0.057692307692307696,28,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,3,1,13,0.19230769230769232,4.581727678869735,2.4736987383109823,0.2,12
arm,PRNG,clang,o0.elf,prng_arm_clang_O0.elf,rng_double,00010cc8,PRNG,1,2,3,1,1,0.5,12.0,0,3,0,2,1,0,12,1.8214191652317713,0.09803921568627451,24,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,20,5,2,12,0.13725490196078433,4.952368167875319,2.5048003415472864,0.25,11
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,main,00010d00,Non-Crypto,19,46,29,28,22,0.6086956521739131,9.894736842105264,2,15,6,40,28,0,188,1.4905727878299337,0.05106306871082878,694,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,22,0,192,47,38,132,0.09887359198998748,5.180027807158362,2.377836142297056,0.15425531914893617,63
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__aeabi_dadd,00011048,Non-Crypto,41,51,12,2,2,0.0392156862745098,4.926829268292683,8,41,18,33,2,0,202,0.7015644064397737,0.1439643127151778,1408,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,238,116,161,0.02264808362369338,6.068850753855016,2.0837848503447742,0.0594059405940594,174
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__aeabi_ui2d,000112c0,Non-Crypto,2,2,2,1,1,0.5,5.0,1,3,0,2,1,0,10,0.8345213080592105,0.10653409090909091,46,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,4,2,4,0.05555555555555555,4.164735178725505,1.9352662145227633,0.2,9
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__floatsidf,000112e0,Non-Crypto,2,2,2,1,1,0.5,6.0,1,3,0,2,1,0,12,0.8121088756267517,0.125,60,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,6,3,5,0.045454545454545456,4.454822399946606,1.9323024247929115,0.16666666666666666,11
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__extendsfdf2,00011304,Non-Crypto,4,4,2,1,1,0.25,5.25,1,5,0,4,1,0,21,1.0499758666975014,0.22438117766325927,164,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,36,19,6,0.018292682926829267,4.678018218337485,1.9677951181112012,0.09523809523809523,20
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__floatundidf,00011348,Non-Crypto,2,2,2,0,0,0.0,3.0,0,3,0,2,0,0,6,1.0931960428082137,0.075,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,3,0,3,0.08823529411764706,4.0,1.8634254702401196,0.3333333333333333,5
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__aeabi_l2d,00011358,Non-Crypto,5,7,4,2,2,0.2857142857142857,5.6,1,6,2,5,2,0,28,0.8228634918223012,0.13712641819602772,222,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,38,20,22,0.01293103448275862,5.282853096879952,1.9581570148350191,0.14285714285714285,25
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__aeabi_uldivmod,000113b4,Non-Crypto,4,6,4,0,0,0.0,4.0,0,6,2,4,0,0,16,0.5448827068091812,0.0234375,64,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,16,3,0,9,0.06578947368421052,4.720175521464343,1.9154556596069623,0.25,15
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__aeabi_idiv0,000113e4,Non-Crypto,1,1,2,1,1,1.0,4.0,0,2,0,1,1,0,4,1.6008988264336308,0.10714285714285714,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,3,0,4,0.14285714285714285,3.418295834054489,2.357234960124469,0.5,3
arm,Non-Crypto,clang,o0.elf,prng_arm_clang_O0.elf,__udivmoddi4,000113f0,Non-Crypto,17,26,11,5,4,0.19230769230769232,5.294117647058823,1,15,10,16,5,0,90,0.4226619461760604,0.04849393034009727,550,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,80,36,89,0.02236842105263158,6.0411629035215615,1.87479917416431,0.12222222222222222,76
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,_init,00010490,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,1,0,0,3,1.6229810522232802,0.1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,0,6,0.2,3.2516291673878226,2.770950594454668,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,raise,000104b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__libc_start_main,000104bc,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__cxa_finalize,000104c8,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,printf,000104d4,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,memcpy,000104e0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,time,000104ec,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,puts,000104f8,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.9471722340238382,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,memset,00010510,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,putchar,0001051c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,abort,00010528,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,_start,00010538,Non-Crypto,1,2,3,2,2,1.0,15.0,1,3,0,2,2,0,15,1.310080848079985,0.041666666666666664,30,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,0,6,0.10416666666666667,4.644106550888952,1.694761074777003,0.2,14
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,call_weak_fn,0001056c,Non-Crypto,3,3,2,1,1,0.3333333333333333,3.3333333333333335,0,4,0,3,1,0,10,1.1760608222005091,0.07619047619047618,48,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,0,6,2,6,0.07017543859649122,4.665311532225102,2.2086202408849465,0.2,7
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,deregister_tm_clones,00010590,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,2,3,0,0,13,1.4717346409685779,0.16666666666666666,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,8,0.02702702702702703,4.209867121904035,1.9151249782571338,0.23076923076923078,9
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,register_tm_clones,000105bc,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,2,3,0,0,16,1.2973197446672957,0.20295698924731181,86,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,13,3,12,0.012658227848101266,4.6534955617749425,2.1108761976284236,0.1875,13
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__do_global_dtors_aux,000105f0,Non-Crypto,5,8,5,2,2,0.25,4.0,2,7,2,6,2,0,20,1.4229780294425334,0.06583333333333333,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,16,0.13333333333333333,4.680689288944334,2.439399604878179,0.25,17
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,lcg_pm_init,00010638,PRNG,1,1,2,0,0,0.0,13.0,0,2,0,1,0,0,13,1.334084993138955,0.06944444444444445,56,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,5,2,8,0.08333333333333333,4.034493747312424,1.8992956911889025,0.15384615384615385,11
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,lcg_pm_next,0001066c,PRNG,1,1,2,0,0,0.0,13.0,0,2,0,1,0,0,13,1.2893756696396077,0.05714285714285714,60,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,4,2,13,0.11428571428571428,4.519976679963129,2.0709362747399145,0.15384615384615385,12
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,xs64_init,000106a0,PRNG,1,0,1,0,0,0.0,8.0,1,1,0,0,0,0,8,1.8750697822618716,0.1875,12,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,6,1,2,0.0625,4.1761085007312415,2.1697367178034823,0.125,7
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,xs64_next,000106c0,PRNG,1,0,1,0,0,0.0,24.0,1,1,0,0,0,0,24,1.3181495941305335,0.2994011976047904,146,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,44,26,28,0.0718562874251497,5.321177995174783,2.638265404264182,0.041666666666666664,16
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,pcg32_init,00010720,PRNG,1,1,2,0,0,0.0,26.0,0,1,0,1,0,0,26,1.3744761430744519,0.1320754716981132,118,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,21,10,29,0.10062893081761007,5.230152550635474,2.6264225124860556,0.07692307692307693,18
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,pcg32_next_u32,00010788,PRNG,1,0,1,0,0,0.0,18.0,1,1,0,0,0,0,18,1.3655343485142457,0.2054794520547945,92,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,29,14,30,0.0958904109589041,5.306883814117067,2.820004891369088,0.05555555555555555,16
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,sm64_init,000107d0,PRNG,1,0,1,0,0,0.0,8.0,1,1,0,0,0,0,8,1.8574429011706897,0.18604651162790697,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,8,2,6,0.046511627906976744,4.375,2.5086342452509087,0.125,6
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,sm64_next,000107f0,PRNG,1,0,1,0,0,0.0,37.0,1,1,0,0,0,0,37,1.4806686840390921,0.2818181818181818,180,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,56,30,37,0.05454545454545454,5.734603596063668,2.7403804420396747,0.02702702702702703,21
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,rng_init,00010884,PRNG,8,11,5,4,4,0.36363636363636365,2.375,0,12,0,11,4,0,19,1.4919906131531346,0.13060897435897437,112,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,18,6,22,0.0875,4.361634797176597,2.4720270564878817,0.2631578947368421,10
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,rng_next,000108e0,PRNG,8,12,6,5,5,0.4166666666666667,3.375,1,12,1,11,5,0,27,1.4581097441629916,0.11653225806451613,148,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,20,8,34,0.12206572769953052,4.77430857003502,2.4400779016191882,0.2222222222222222,18
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,rng_bytes,0001095c,PRNG,4,7,5,2,2,0.2857142857142857,7.0,1,6,2,5,2,0,28,0.9678369838059504,0.0589425614382319,164,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,40,11,9,30,0.0861244019138756,5.031024873504992,2.0524227931189714,0.17857142857142858,22
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,rng_range,000109cc,PRNG,1,2,3,1,1,0.5,10.0,0,3,0,2,1,0,10,1.6526187505444818,0.05263157894736842,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,0,10,0.21052631578947367,4.227567157116927,2.5683843586277595,0.3,7
arm,PRNG,clang,o1.elf,prng_arm_clang_O1.elf,rng_double,000109f8,PRNG,1,2,3,1,1,0.5,7.0,0,3,0,2,1,0,7,1.9450134127160712,0.12121212121212122,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,4,1,9,0.15151515151515152,4.280394654123194,2.717303588465387,0.42857142857142855,6
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,main,00010a20,Non-Crypto,13,40,29,23,22,0.575,9.923076923076923,2,17,6,34,23,0,129,1.3850270949070391,0.060910796637729546,660,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,14,0,136,43,37,87,0.06990014265335236,5.588633974023731,2.0876170854690175,0.2248062015503876,55
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__aeabi_dadd,00010c78,Non-Crypto,41,51,12,2,2,0.0392156862745098,4.926829268292683,8,41,18,33,2,0,202,0.7015644064397737,0.1439643127151778,1408,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,238,116,161,0.02264808362369338,6.068850753855016,2.0837848503447742,0.0594059405940594,174
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__aeabi_ui2d,00010ef0,Non-Crypto,2,2,2,1,1,0.5,5.0,1,3,0,2,1,0,10,0.8345213080592105,0.10653409090909091,46,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,4,2,4,0.05555555555555555,4.164735178725505,1.9352662145227633,0.2,9
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__floatsidf,00010f10,Non-Crypto,2,2,2,1,1,0.5,6.0,1,3,0,2,1,0,12,0.8121088756267517,0.125,60,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,6,3,5,0.045454545454545456,4.454822399946606,1.9323024247929115,0.16666666666666666,11
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__extendsfdf2,00010f34,Non-Crypto,4,4,2,1,1,0.25,5.25,1,5,0,4,1,0,21,1.0499758666975014,0.22438117766325927,164,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,36,19,6,0.018292682926829267,4.678018218337485,1.9677951181112012,0.09523809523809523,20
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__floatundidf,00010f78,Non-Crypto,2,2,2,0,0,0.0,3.0,0,3,0,2,0,0,6,1.0931960428082137,0.075,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,3,0,3,0.08823529411764706,4.0,1.8634254702401196,0.3333333333333333,5
arm,Non-Crypto,clang,o1.elf,prng_arm_clang_O1.elf,__aeabi_l2d,00010f88,Non-Crypto,5,7,4,2,2,0.2857142857142857,5.6,1,6,2,5,2,0,28,0.8228634918223012,0.13712641819602772,222,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,38,20,22,0.01293103448275862,5.282853096879952,1.9581570148350191,0.14285714285714285,25
