architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_00100680,00100680,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_00100690,00100690,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8540671423807122,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_001006a0,001006a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_001006b0,001006b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_001006c0,001006c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,FUN_001006d0,001006d0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,_start,001006e0,Non-Crypto,1,3,4,1,1,0.3333333333333333,12.0,0,3,0,3,1,0.0,12,1.8629858340848982,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,4,0.08695652173913043,4.616874605956221,1.9102699414555262,0.3333333333333333,11
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,_PREINIT_0,00100702,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0.0,3,1.303515793128299,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,1,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,deregister_tm_clones,0010070e,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,2,3,0,0.0,10,1.0342428686443523,0.08571428571428572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,3,3,6,0.05263157894736842,4.215360357297302,2.2597992234005675,0.3,8
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,register_tm_clones,00100730,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,2,3,0,0.0,15,0.9466680105992764,0.10515873015873016,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,6,4,8,0.037037037037037035,4.481714572986072,2.6461579847728203,0.2,13
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,__do_global_dtors_aux,0010075c,Non-Crypto,5,8,5,1,1,0.125,4.0,2,7,2,6,1,0.0,20,1.5674994275204086,0.06825396825396826,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,3,14,0.16666666666666666,5.0557512535244555,2.3113581852420246,0.25,18
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,main,00100798,Non-Crypto,4,13,11,6,6,0.46153846153846156,15.5,1,10,1,12,6,0.6923076923076923,62,2.0567560668631155,0.1868006993006993,94,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,6,0,0,28,19,47,0.059880239520958084,5.103302242950427,2.0719755372025,0.1774193548387097,34
riscv,RSA-4096,clang,O3,rsa4096_riscv_clang_O3.elf,rsa_generate,0010085c,RSA-4096,6,20,16,7,7,0.35,16.5,0,11,3,17,7,0.2,99,1.3263326290301303,0.12545375464334416,126,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,7,0,0,37,24,70,0.07936507936507936,5.657434420241321,2.079142955545654,0.16161616161616163,39
riscv,RSA-4096,clang,O3,rsa4096_riscv_clang_O3.elf,rsa_encrypt,00100992,RSA-4096,1,1,2,0,0,0.0,7.0,0,2,0,1,0,0.0,7,1.954067142380712,0.1875,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,3,2,3,0.0,4.1523912776298655,1.5016144718101818,0.2857142857142857,5
riscv,RSA-4096,clang,O3,rsa4096_riscv_clang_O3.elf,rsa_decrypt,001009a8,RSA-4096,1,1,2,0,0,0.0,5.0,0,2,0,1,0,0.0,5,1.2565514220339902,0.2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,1,2,0.0,3.3248629576173574,1.5709505944546687,0.4,3
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,gen_prime,001009b6,Non-Crypto,5,8,5,1,1,0.125,6.8,1,6,2,6,1,0.375,34,0.930956597513382,0.060416666666666674,38,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,8,4,20,0.13953488372093023,5.51286143491058,2.1845496807649893,0.14705882352941177,21
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,egcd,00100a0a,Non-Crypto,4,5,3,1,1,0.2,8.75,1,3,1,4,1,0.0,35,1.1468858375526763,0.015625,26,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,2,1,23,0.1891891891891892,5.568126119554476,2.368637179686314,0.08571428571428572,27
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,inv_mod,00100a64,Non-Crypto,5,6,3,1,1,0.16666666666666666,4.6,2,6,2,4,1,0.16666666666666666,23,0.90623548518621,0.016666666666666666,14,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,1,14,0.13725490196078433,4.882811395078725,2.124352608627358,0.13043478260869565,19
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,rand_in_range,00100a9c,Non-Crypto,4,6,4,2,2,0.3333333333333333,6.25,1,5,1,5,2,0.0,25,1.42269475302302,0.11458333333333334,18,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,32,7,5,18,0.13114754098360656,5.455550738963109,2.552107751589639,0.16,19
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,is_prime_mr,00100ae2,Non-Crypto,86,173,89,40,33,0.23121387283236994,5.069767441860465,1,81,67,106,40,0.3236994219653179,436,0.8751447705297183,0.08615156561091254,484,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,112,70,175,0.036996735582154515,6.065045567548753,2.196998949211772,0.20412844036697247,75
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,pow_mod,00101034,Non-Crypto,7,11,6,2,2,0.18181818181818182,5.857142857142857,1,6,3,8,2,0.18181818181818182,41,0.8875737597148314,0.07733516483516485,42,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,6,3,19,0.13793103448275862,5.539625696806118,2.3072772170098372,0.14634146341463414,25
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,mul_mod,00101096,Non-Crypto,1,1,2,0,0,0.0,11.0,0,2,0,1,0,0.0,11,1.5007322273799568,0.07407407407407407,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,1,8,0.07407407407407407,4.306890595608519,2.1321932831585277,0.18181818181818182,10
riscv,Non-Crypto,clang,O3,rsa4096_riscv_clang_O3.elf,__umodti3,001010b4,Non-Crypto,69,106,39,11,8,0.10377358490566038,3.782608695652174,4,66,41,65,11,0.32075471698113206,261,0.37217391047899584,0.10587881547146699,146,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,6,0,0,113,68,115,0.013636363636363636,6.248198903053384,3.0792283679566226,0.14942528735632185,151
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,FUN_00100680,00100680,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,FUN_00100690,00100690,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8540671423807122,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,FUN_001006a0,001006a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,FUN_001006b0,001006b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,FUN_001006c0,001006c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,FUN_001006d0,001006d0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,_start,001006e0,Non-Crypto,1,3,4,1,1,0.3333333333333333,12.0,0,3,0,3,1,0.0,12,1.8629858340848982,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,4,0.08695652173913043,4.616874605956221,1.9102699414555262,0.3333333333333333,11
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,_PREINIT_0,00100702,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0.0,3,1.303515793128299,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,1,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,deregister_tm_clones,0010070e,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,2,3,0,0.0,10,1.0342428686443523,0.08571428571428572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,3,3,6,0.05263157894736842,4.215360357297302,2.2597992234005675,0.3,8
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,register_tm_clones,00100730,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,2,3,0,0.0,15,0.9466680105992764,0.10515873015873016,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,6,4,8,0.037037037037037035,4.481714572986072,2.6461579847728203,0.2,13
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,__do_global_dtors_aux,0010075c,Non-Crypto,5,8,5,1,1,0.125,4.0,2,7,2,6,1,0.0,20,1.5674994275204086,0.06825396825396826,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,3,14,0.16666666666666666,5.021268494903765,2.3113581852420246,0.25,18
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,main,00100798,Non-Crypto,4,13,11,6,6,0.46153846153846156,15.5,1,10,1,12,6,0.6923076923076923,62,1.5628196528860707,0.1868006993006993,82,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,6,0,0,28,19,47,0.059880239520958084,5.1267210718574825,2.0719755372025,0.1774193548387097,34
riscv,RSA-4096,clang,Os,rsa4096_riscv_clang_Os.elf,rsa_generate,0010085c,RSA-4096,6,20,16,7,7,0.35,16.666666666666668,0,11,3,17,7,0.2,100,1.2989459646675636,0.12506257822277847,112,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,7,0,0,37,24,70,0.07874015748031496,5.587636983753807,2.1040002580378014,0.16,38
riscv,RSA-4096,clang,Os,rsa4096_riscv_clang_Os.elf,rsa_encrypt,00100994,RSA-4096,1,1,2,0,0,0.0,7.0,0,2,0,1,0,0.0,7,1.954067142380712,0.1875,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,3,2,3,0.0,4.1523912776298655,1.5016144718101818,0.2857142857142857,5
riscv,RSA-4096,clang,Os,rsa4096_riscv_clang_Os.elf,rsa_decrypt,001009aa,RSA-4096,1,1,2,0,0,0.0,5.0,0,2,0,1,0,0.0,5,1.2565514220339902,0.2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,1,2,0.0,3.3248629576173574,1.5709505944546687,0.4,3
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,gen_prime,001009b8,Non-Crypto,5,8,5,1,1,0.125,6.8,1,6,2,6,1,0.375,34,0.930956597513382,0.060416666666666674,36,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,8,4,20,0.13953488372093023,5.444118131210374,2.1845496807649893,0.14705882352941177,21
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,egcd,00100a0c,Non-Crypto,4,5,3,1,1,0.2,8.75,1,3,1,4,1,0.0,35,1.1468858375526763,0.015625,26,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,2,1,23,0.1891891891891892,5.568126119554476,2.368637179686314,0.08571428571428572,27
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,inv_mod,00100a66,Non-Crypto,5,7,4,1,1,0.14285714285714285,4.0,1,6,2,5,1,0.14285714285714285,20,0.7211581191642348,0.016666666666666666,14,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,1,11,0.11627906976744186,4.878562939644918,2.1926065875968024,0.2,19
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,rand_in_range,00100a98,Non-Crypto,4,6,4,2,2,0.3333333333333333,6.25,1,5,1,5,2,0.0,25,1.42269475302302,0.11458333333333334,18,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,32,7,5,18,0.13114754098360656,5.468359266852248,2.552107751589639,0.16,19
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,is_prime_mr,00100ade,Non-Crypto,18,30,14,4,3,0.13333333333333333,4.666666666666667,1,12,11,19,4,0.2,84,0.6350673372883955,0.051095496023032254,86,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,0,12,7,44,0.12698412698412698,6.283802174075475,2.2476573223891654,0.16666666666666666,54
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,pow_mod,00100bbe,Non-Crypto,8,12,6,1,1,0.08333333333333333,5.0,1,7,3,9,1,0.16666666666666666,40,0.7976060607294986,0.06927083333333334,42,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,6,3,19,0.13953488372093023,5.591378355041429,2.265765147039499,0.15,22
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,mul_mod,00100c1e,Non-Crypto,1,1,2,0,0,0.0,11.0,0,2,0,1,0,0.0,11,1.5209232415156282,0.07407407407407407,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,1,8,0.07407407407407407,4.306890595608519,2.1321932831585277,0.18181818181818182,10
riscv,Non-Crypto,clang,Os,rsa4096_riscv_clang_Os.elf,__umodti3,00100c3c,Non-Crypto,69,106,39,11,8,0.10377358490566038,3.782608695652174,4,66,41,65,11,0.32075471698113206,261,0.355030291496845,0.10587881547146699,146,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,6,0,0,113,68,115,0.013636363636363636,6.262689312880087,3.0792283679566226,0.14942528735632185,151
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,FUN_00100750,00100750,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,FUN_00100760,00100760,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,FUN_00100770,00100770,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,FUN_00100780,00100780,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,FUN_00100790,00100790,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,FUN_001007a0,001007a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8540671423807125,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,FUN_001007b0,001007b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,_start,001007c0,Non-Crypto,1,3,4,1,1,0.3333333333333333,12.0,0,3,0,3,1,0.0,12,1.909598017900769,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,4,0.08695652173913043,4.616874605956221,1.9102699414555262,0.3333333333333333,11
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,_PREINIT_0,001007e2,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0.0,3,1.303515793128299,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,0,1,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,deregister_tm_clones,001007ee,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,2,3,0,0.0,10,1.0342428686443523,0.08571428571428572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,3,3,6,0.05263157894736842,4.215360357297302,2.2597992234005675,0.3,8
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,register_tm_clones,00100810,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,2,3,0,0.0,15,0.814461886838396,0.10515873015873016,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,6,4,8,0.037037037037037035,4.524899448665393,2.6461579847728203,0.2,13
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,__do_global_dtors_aux,0010083c,Non-Crypto,5,8,5,1,1,0.125,4.0,2,7,2,6,1,0.0,20,1.4709752726879763,0.06825396825396826,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,3,14,0.16666666666666666,5.008253193142326,2.3113581852420246,0.25,18
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,mul_mod,00100878,Non-Crypto,1,1,2,0,0,0.0,40.0,0,2,0,1,0,0.0,40,1.8612901872485963,0.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,40,0,0,19,0.14285714285714285,5.624349304696529,1.901378353821694,0.05,26
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,pow_mod,001008e0,Non-Crypto,6,9,5,3,3,0.3333333333333333,6.333333333333333,1,4,2,7,3,0.1111111111111111,38,1.774777109700547,0.031385281385281384,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,56,2,1,28,0.25,5.118043104955413,2.365988412512646,0.13157894736842105,27
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,egcd,0010095a,Non-Crypto,6,9,5,2,2,0.2222222222222222,9.833333333333334,1,6,2,7,2,0.1111111111111111,59,1.5751164999138167,0.03357843137254902,26,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,80,3,3,43,0.24113475177304963,5.702077409359849,2.2830870825273606,0.0847457627118644,45
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,inv_mod,00100a14,Non-Crypto,8,12,6,2,2,0.16666666666666666,6.125,1,10,3,9,2,0.08333333333333333,49,1.4673870914796325,0.0244173140954495,18,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,80,3,3,32,0.21238938053097345,5.728356480635328,2.237696099308883,0.12244897959183673,41
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,is_prime_mr,00100aac,Non-Crypto,31,46,17,7,7,0.15217391304347827,4.935483870967742,1,18,13,33,7,0.043478260869565216,153,1.3529574024177744,0.021891503527376892,128,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,11,0,152,11,10,101,0.19733333333333333,6.052442649017478,2.290129389787655,0.1111111111111111,86
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,rand_in_range,00100c82,Non-Crypto,4,6,4,2,2,0.3333333333333333,8.5,1,5,1,5,2,0.0,34,1.7345988305627429,0.022727272727272728,4,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,64,2,2,24,0.23376623376623376,5.377961917560572,2.469141531772214,0.11764705882352941,27
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,gen_prime,00100cea,Non-Crypto,7,10,5,3,3,0.3,5.0,1,7,2,8,3,0.2,35,1.5154590051353038,0.03590325018896447,22,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,4,2,22,0.19318181818181818,5.616619418766348,2.367862685298006,0.14285714285714285,32
riscv,RSA-4096,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,rsa_generate,00100d56,RSA-4096,9,24,17,15,15,0.625,13.11111111111111,1,13,3,21,15,0.041666666666666664,118,1.9242626608540105,0.019676944984059988,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,9,0,168,13,12,91,0.21843003412969283,5.817384339508297,2.3676905779870303,0.1440677966101695,52
riscv,RSA-4096,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,rsa_encrypt,00100ef6,RSA-4096,1,1,2,1,1,1.0,19.0,0,2,0,1,1,0.0,19,1.9865442100736814,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,40,0,0,13,0.23255813953488372,5.262845727714873,2.021993887012111,0.10526315789473684,16
