function_name,function_address,architecture,compiler,optimization,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,algorithm,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,source_file,table_lookup_presence,original_label
_init,0001af84,mips,gcc,O2,1,1,0,0,1,0,1,0,0,0.0,7.0,2,1,7,1.4104316052097594,0.08,14,0,0.28,0.08,0.16,0.0,0.0,0.0,0,0,24,2,2,7,0.16,3.610577243331643,2.095646899398185,0.14285714285714285,6,unknown,0,0,0,0.0,unknown,1,unknown
_FINI_0,0001afa0,mips,gcc,O2,1,1,0,0,7,11,6,0,0,0.0,4.142857142857143,2,9,29,1.6053664770574692,0.056339157736673265,72,4,0.23275862068965517,0.05172413793103448,0.1724137931034483,0.0,0.0,0.008620689655172414,0,0,32,7,9,27,0.1724137931034483,5.082004542814253,2.0268644194180614,0.20689655172413793,23,unknown,3,8,0,0.0,unknown,1,unknown
_INIT_0,0001b014,mips,gcc,O2,1,1,0,0,3,3,2,0,0,0.0,4.333333333333333,2,4,13,1.6844389320055744,0.1699346405228758,24,0,0.25,0.1,0.125,0.0,0.0,0.025,0,0,16,5,7,10,0.125,4.594482506519421,2.1247388086555605,0.15384615384615385,12,unknown,1,2,0,0.0,unknown,1,unknown
FUN_0001b050,0001b050,mips,gcc,O2,1,1,0,0,20,29,11,4,3,0.13793103448275862,12.85,1,13,257,1.2830798459863972,0.5119040814220147,326,9,0.2522851919561243,0.07861060329067641,0.13711151736745886,0.027422303473491772,0.007312614259597806,0.10603290676416818,0,0,592,101,232,151,0.13711151736745886,5.791701564442739,2.7561448951021923,0.042801556420233464,120,unknown,9,20,4,0.7586206896551724,unknown,1,unknown
mbedtls_aes_init,0001b454,mips,gcc,O2,1,1,0,0,1,0,1,0,0,0.0,7.0,1,1,7,1.6907259502384426,0.3125,16,0,0.1875,0.25,0.0625,0.0,0.0,0.0625,0,0,16,5,7,3,0.0625,4.307354922057604,2.224601752714581,0.14285714285714285,6,unknown,0,0,0,0.0,unknown,1,unknown
mbedtls_aes_free,0001b470,mips,gcc,O2,1,1,0,0,3,3,2,0,0,0.0,3.0,1,4,9,1.3880310872876358,0.22008547008547008,18,0,0.14814814814814814,0.14814814814814814,0.07407407407407407,0.0,0.0,0.037037037037037035,0,0,16,5,7,4,0.07407407407407407,3.9267336819377703,2.1140368018373032,0.2222222222222222,8,unknown,1,2,0,0.0,unknown,1,unknown
mbedtls_aes_setkey_enc,0001b494,mips,gcc,O2,1,1,0,0,26,38,14,7,7,0.18421052631578946,10.038461538461538,2,27,261,1.1278461704747538,0.19626373339056688,338,12,0.24154589371980675,0.10789049919484701,0.1610305958132045,0.05314009661835749,0.0,0.05152979066022544,0,0,48,99,196,150,0.1610305958132045,5.562267029753881,2.5824419021616425,0.05363984674329502,93,unknown,13,25,7,1.4736842105263157,unknown,1,unknown
mbedtls_aes_setkey_dec,0001b8a8,mips,gcc,O2,1,1,0,0,10,16,8,5,4,0.3125,12.7,0,11,127,1.2642889172897933,0.1888615580012172,194,6,0.277602523659306,0.08832807570977919,0.17350157728706625,0.00946372239747634,0.0,0.03785488958990536,0,0,328,40,67,89,0.17350157728706625,5.764221332883671,2.4836688798963116,0.06299212598425197,63,unknown,4,12,5,1.125,unknown,1,unknown
mbedtls_internal_aes_encrypt,0001baa4,mips,gcc,O2,1,1,0,0,6,8,4,1,1,0.125,85.5,0,7,513,1.5491864897644394,0.2898108889256704,474,2,0.22826086956521738,0.17490118577075098,0.1373517786561265,0.0691699604743083,0.007905138339920948,0.12845849802371542,0,0,96,307,637,247,0.1373517786561265,5.887578395528981,2.8621978638796226,0.007797270955165692,111,unknown,2,6,1,10.25,unknown,1,unknown
mbedtls_internal_aes_decrypt,0001c2a8,mips,gcc,O2,1,1,0,0,6,8,4,1,1,0.125,85.5,0,7,513,1.5491864897644392,0.2898108889256704,474,2,0.22826086956521738,0.17490118577075098,0.1373517786561265,0.0691699604743083,0.007905138339920948,0.12845849802371542,0,0,96,307,637,247,0.1373517786561265,5.885723927117642,2.8621978638796226,0.007797270955165692,116,unknown,2,6,1,10.25,unknown,1,unknown
mbedtls_aes_crypt_ecb,0001caac,mips,gcc,O2,1,1,0,0,5,6,3,2,2,0.3333333333333333,3.4,1,7,17,1.2908209988503194,0.14090909090909093,24,1,0.14285714285714285,0.17142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,0,0,16,7,9,5,0.08571428571428572,4.4392540172118755,2.5873433909241648,0.17647058823529413,15,unknown,2,4,2,0.6666666666666666,unknown,1,unknown
mbedtls_aes_crypt_cbc,0001caf0,mips,gcc,O2,1,1,0,0,19,32,15,6,4,0.1875,7.578947368421052,1,16,144,0.8996751223619828,0.2528412771452075,296,13,0.2494061757719715,0.0688836104513064,0.16152019002375298,0.004750593824228029,0.0,0.0023752969121140144,0,0,96,30,34,107,0.16152019002375298,5.529442980234673,2.204274001254743,0.10416666666666667,81,unknown,11,21,6,0.46875,unknown,1,unknown
mbedtls_aes_crypt_cfb128,0001cd38,mips,gcc,O2,1,1,0,0,19,31,14,8,7,0.25806451612903225,5.842105263157895,2,14,111,0.6924275739189482,0.08353570311736638,248,12,0.2476489028213166,0.07836990595611286,0.16614420062695925,0.009404388714733543,0.0,0.003134796238244514,0,0,68,26,31,79,0.16614420062695925,5.277418020096054,2.3609502445003194,0.12612612612612611,57,unknown,12,19,8,0.6451612903225806,unknown,1,unknown
mbedtls_aes_crypt_cfb8,0001cef4,mips,gcc,O2,1,1,0,0,9,15,8,3,3,0.2,10.777777777777779,2,11,97,0.9783878538668191,0.2055666629196041,216,6,0.24761904761904763,0.047619047619047616,0.17142857142857143,0.0031746031746031746,0.0,0.0031746031746031746,0,0,96,16,19,78,0.17142857142857143,5.398839719604259,2.102801995492848,0.08247422680412371,62,unknown,5,10,3,0.4,unknown,1,unknown
mbedtls_aes_crypt_ctr,0001d078,mips,gcc,O2,1,1,0,0,19,29,12,5,4,0.1724137931034483,5.2105263157894735,1,11,99,0.6643808893408824,0.23941520467836255,224,10,0.23529411764705882,0.10661764705882353,0.125,0.003676470588235294,0.014705882352941176,0.01838235294117647,0,0,68,34,45,74,0.125,5.303717502080425,2.615928679576111,0.12121212121212122,71,unknown,10,19,5,0.7241379310344828,unknown,1,unknown
mbedtls_asn1_get_len,0001d2ac,mips,gcc,O2,1,1,0,0,12,15,5,1,1,0.06666666666666667,3.5,3,12,42,0.7786579460410038,0.10681818181818181,116,3,0.17094017094017094,0.09401709401709402,0.1111111111111111,0.0,0.0,0.008547008547008548,0,0,16,12,14,24,0.1111111111111111,4.399857835330472,2.449177830397334,0.11904761904761904,38,unknown,6,9,1,0.13333333333333333,unknown,1,unknown
mbedtls_asn1_get_tag,0001d354,mips,gcc,O2,1,1,0,0,5,5,2,1,1,0.2,3.4,2,6,17,1.4638254284972014,0.12,38,0,0.17647058823529413,0.0784313725490196,0.11764705882352941,0.0,0.0,0.0196078431372549,0,0,16,5,7,10,0.11764705882352941,4.462682543217317,2.4052541702587718,0.11764705882352941,15,unknown,2,3,1,0.0,unknown,1,unknown
FUN_0001d398,0001d398,mips,gcc,O2,1,1,0,0,17,27,12,3,3,0.1111111111111111,4.0,1,16,68,0.8831345584589937,0.03358972315213348,152,10,0.23232323232323232,0.045454545454545456,0.16666666666666666,0.0,0.0,0.010101010101010102,0,0,48,11,15,47,0.16666666666666666,4.870475255246457,2.3005183550332413,0.17647058823529413,53,unknown,10,17,3,0.18518518518518517,unknown,1,unknown
mbedtls_asn1_get_bool,0001d4a8,mips,gcc,O2,1,1,0,0,5,7,4,2,2,0.2857142857142857,6.4,2,6,32,1.0277780708294268,0.03951219512195122,68,2,0.2413793103448276,0.05747126436781609,0.16091954022988506,0.0,0.0,0.011494252873563218,0,0,48,6,8,21,0.16091954022988506,4.831246610557843,2.3031393513178573,0.125,27,unknown,2,5,2,0.42857142857142855,unknown,1,unknown
mbedtls_asn1_get_int,0001d528,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,8.0,0,2,8,2.2839496260010406,0.16666666666666666,4,0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0,0,16,2,4,4,0.08333333333333333,4.625,2.251629167387823,0.25,7,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_asn1_get_enum,0001d548,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,8.0,1,2,8,2.28394962600104,0.16666666666666666,4,0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0,0,16,2,4,4,0.08333333333333333,4.625,2.251629167387823,0.25,7,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_asn1_get_mpi,0001d568,mips,gcc,O2,1,1,0,0,3,5,4,1,1,0.2,10.0,1,5,30,1.3573573731939443,0.08884216428371179,60,2,0.25555555555555554,0.07777777777777778,0.17777777777777778,0.0,0.0,0.011111111111111112,0,0,48,8,10,23,0.17777777777777778,4.9872150351846996,2.3202348710094207,0.13333333333333333,22,unknown,1,4,1,0.6,unknown,1,unknown
mbedtls_asn1_get_bitstring,0001d5e0,mips,gcc,O2,1,1,0,0,8,11,5,3,3,0.2727272727272727,5.375,2,9,43,1.0997252904836172,0.043055555555555555,82,3,0.23577235772357724,0.056910569105691054,0.16260162601626016,0.008130081300813009,0.0,0.008130081300813009,0,0,40,8,11,29,0.16260162601626016,5.017172519302884,2.3320843551453696,0.11627906976744186,35,unknown,3,8,3,0.36363636363636365,unknown,1,unknown
mbedtls_asn1_traverse_sequence_of,0001d68c,mips,gcc,O2,1,1,0,0,17,26,11,6,6,0.23076923076923078,6.882352941176471,3,12,117,1.0025993034218097,0.06390503189227499,248,9,0.22311827956989247,0.07795698924731183,0.18010752688172044,0.0,0.0,0.002688172043010753,0,0,88,30,32,83,0.18010752688172044,5.242283660104972,2.2448833377343553,0.09401709401709402,60,unknown,10,16,6,0.7307692307692307,unknown,1,unknown
mbedtls_asn1_get_bitstring_null,0001d860,mips,gcc,O2,1,1,0,0,7,10,5,2,2,0.2,4.428571428571429,1,8,31,1.0374981449686682,0.03214285714285715,70,3,0.2608695652173913,0.05434782608695652,0.16304347826086957,0.0,0.0,0.010869565217391304,0,0,40,6,8,24,0.16304347826086957,4.802833243387104,2.336087964445232,0.16129032258064516,27,unknown,3,7,2,0.3,unknown,1,unknown
mbedtls_asn1_sequence_free,0001d8dc,mips,gcc,O2,1,1,0,0,5,6,3,0,0,0.0,4.4,3,6,22,1.316530351584187,0.16595238095238093,46,1,0.2112676056338028,0.11267605633802817,0.14084507042253522,0.0,0.0,0.014084507042253521,0,0,32,9,11,15,0.14084507042253522,4.366466954129015,2.333063854239184,0.13636363636363635,20,unknown,2,4,0,0.5,unknown,1,unknown
mbedtls_asn1_get_sequence_of,0001d934,mips,gcc,O2,1,1,0,0,1,2,3,1,1,0.5,40.0,1,3,40,1.610794647210491,0.13392857142857142,78,1,0.23214285714285715,0.125,0.16964285714285715,0.0,0.0,0.008928571428571428,0,0,64,15,17,26,0.16964285714285715,5.056809462579005,2.284167819800171,0.075,25,unknown,0,2,1,0.0,unknown,1,unknown
mbedtls_asn1_get_alg,0001d9d4,mips,gcc,O2,1,1,0,0,11,18,9,5,5,0.2777777777777778,8.090909090909092,2,14,89,1.1736290642156602,0.07703539368589196,192,7,0.22388059701492538,0.09328358208955224,0.17164179104477612,0.0037313432835820895,0.0,0.0037313432835820895,0,0,56,26,29,61,0.17164179104477612,5.236856455462146,2.36840291056194,0.10112359550561797,56,unknown,5,13,5,0.7222222222222222,unknown,1,unknown
mbedtls_asn1_get_alg_null,0001db38,mips,gcc,O2,1,1,0,0,5,8,5,1,1,0.125,4.8,1,6,24,1.3231136917078912,0.03846153846153846,48,3,0.2328767123287671,0.0273972602739726,0.1506849315068493,0.0,0.0,0.0136986301369863,0,0,48,3,5,17,0.1506849315068493,4.821823898512063,2.1799124515931303,0.20833333333333334,20,unknown,3,5,1,0.0,unknown,1,unknown
mbedtls_asn1_free_named_data,0001db98,mips,gcc,O2,1,1,0,0,3,5,4,0,0,0.0,9.333333333333334,2,5,28,1.370205228975216,0.21196581196581196,56,2,0.20224719101123595,0.11235955056179775,0.14606741573033707,0.0,0.0,0.011235955056179775,0,0,32,11,13,18,0.14606741573033707,4.423101111547598,2.136787275777251,0.14285714285714285,23,unknown,1,4,0,0.0,unknown,1,unknown
mbedtls_asn1_free_named_data_list,0001dc08,mips,gcc,O2,1,1,0,0,3,7,6,0,0,0.0,10.666666666666666,2,4,32,1.3590191950688382,0.10196942974720752,88,4,0.20930232558139536,0.09302325581395349,0.17054263565891473,0.0,0.0,0.007751937984496124,0,0,40,13,15,27,0.17054263565891473,4.808124780756727,2.1593533208283664,0.1875,21,unknown,2,5,0,1.4285714285714286,unknown,1,unknown
mbedtls_asn1_free_named_data_list_shallow,0001dc88,mips,gcc,O2,1,1,0,0,5,6,3,0,0,0.0,4.4,3,6,22,1.3165303515841873,0.16595238095238093,46,1,0.2112676056338028,0.11267605633802817,0.14084507042253522,0.0,0.0,0.014084507042253521,0,0,32,9,11,15,0.14084507042253522,4.2982851359471965,2.333063854239184,0.13636363636363635,20,unknown,2,4,0,0.5,unknown,1,unknown
mbedtls_asn1_find_named_data,0001dce0,mips,gcc,O2,1,1,0,0,7,11,6,2,2,0.18181818181818182,4.714285714285714,1,6,33,1.0598563721237952,0.17261904761904762,72,4,0.21100917431192662,0.11926605504587157,0.1651376146788991,0.0,0.0,0.009174311926605505,0,0,40,14,16,23,0.1651376146788991,4.931230637668781,2.3978649959037286,0.18181818181818182,24,unknown,4,7,2,0.6363636363636364,unknown,1,unknown
mbedtls_asn1_write_len,0001dd64,mips,gcc,O2,1,1,0,0,10,13,5,0,0,0.0,4.0,3,10,40,1.08718082866475,0.10958333333333332,120,3,0.20353982300884957,0.07079646017699115,0.13274336283185842,0.0,0.0,0.02654867256637168,0,0,16,11,17,25,0.13274336283185842,4.449253205846357,2.411287087201454,0.125,31,unknown,6,7,0,0.15384615384615385,unknown,1,unknown
mbedtls_asn1_write_tag,0001de04,mips,gcc,O2,1,1,0,0,3,2,1,0,0,0.0,3.6666666666666665,2,3,11,1.2431457831688717,0.11666666666666665,36,0,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0,0,16,4,4,6,0.11428571428571428,3.7669260660819694,2.2314779311574835,0.09090909090909091,10,unknown,1,1,0,0.0,unknown,1,unknown
FUN_0001de30,0001de30,mips,gcc,O2,1,1,0,0,13,19,8,6,6,0.3157894736842105,5.615384615384615,2,13,73,0.9592153527962182,0.19548069361312145,162,6,0.2358974358974359,0.11794871794871795,0.15897435897435896,0.0,0.0,0.010256410256410256,0,0,48,25,29,49,0.15897435897435896,5.0831471870606935,2.572609873957178,0.1095890410958904,49,unknown,6,13,6,0.47368421052631576,unknown,1,unknown
mbedtls_asn1_write_raw_buffer,0001df54,mips,gcc,O2,1,1,0,0,6,7,3,1,1,0.14285714285714285,5.0,2,7,30,1.273740572875281,0.1538533834586466,56,1,0.1625,0.1625,0.1,0.0,0.0,0.0125,0,0,32,14,16,16,0.1,5.033759044688362,2.562282622074875,0.1,28,unknown,2,5,1,0.42857142857142855,unknown,1,unknown
mbedtls_asn1_write_mpi,0001dfcc,mips,gcc,O2,1,1,0,0,14,25,13,5,5,0.2,5.785714285714286,1,18,81,1.0525579892638561,0.11747708911574459,170,11,0.2,0.10222222222222223,0.15555555555555556,0.0,0.0,0.0044444444444444444,0,0,56,24,26,49,0.15555555555555556,5.259693378219552,2.4861633954389353,0.16049382716049382,56,unknown,8,17,5,0.72,unknown,1,unknown
mbedtls_asn1_write_null,0001e110,mips,gcc,O2,1,1,0,0,4,6,4,2,2,0.3333333333333333,9.75,2,6,39,1.3405083389840928,0.15536630036630036,74,2,0.23636363636363636,0.13636363636363635,0.15454545454545454,0.0,0.0,0.00909090909090909,0,0,40,16,18,26,0.15454545454545454,4.729652782040632,2.4538346199373438,0.10256410256410256,24,unknown,2,4,2,1.3333333333333333,unknown,1,unknown
mbedtls_asn1_write_oid,0001e1ac,mips,gcc,O2,1,1,0,0,6,11,7,4,4,0.36363636363636365,7.5,1,9,45,0.9182836302011376,0.23283481365377914,84,5,0.21551724137931033,0.15517241379310345,0.15517241379310345,0.0,0.0,0.008620689655172414,0,0,48,19,21,25,0.15517241379310345,4.925774615614214,2.511262419780172,0.15555555555555556,28,unknown,3,8,4,1.1818181818181819,unknown,1,unknown
mbedtls_asn1_write_algorithm_identifier_ext,0001e260,mips,gcc,O2,1,1,0,0,11,20,11,8,8,0.4,6.181818181818182,1,15,68,0.8609049544283516,0.2718124482830365,138,9,0.20670391061452514,0.16201117318435754,0.1564245810055866,0.0,0.0,0.00558659217877095,0,0,64,30,32,37,0.1564245810055866,5.082385650847427,2.506805874040401,0.16176470588235295,38,unknown,6,14,8,1.0,unknown,1,unknown
mbedtls_asn1_write_algorithm_identifier,0001e370,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,16.0,1,2,16,1.7887886837823719,0.06976744186046512,24,0,0.27906976744186046,0.046511627906976744,0.16279069767441862,0.0,0.0,0.023255813953488372,0,0,44,3,5,12,0.16279069767441862,4.526210641914683,2.2056819578126685,0.125,14,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_asn1_write_bool,0001e3b0,mips,gcc,O2,1,1,0,0,7,10,5,3,3,0.3,7.142857142857143,3,9,50,1.049202416600939,0.09224793639540184,108,3,0.22962962962962963,0.1037037037037037,0.14814814814814814,0.0,0.0,0.007407407407407408,0,0,40,15,17,33,0.14814814814814814,5.035584817028655,2.481353413527747,0.1,35,unknown,3,7,3,0.7,unknown,1,unknown
mbedtls_asn1_write_int,0001e478,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,7.0,0,2,7,2.381496329528675,0.09090909090909091,2,0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,16,1,3,4,0.09090909090909091,4.351823225551765,2.004886164091843,0.2857142857142857,6,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_asn1_write_enum,0001e494,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,7.0,1,2,7,2.4314963295286747,0.09090909090909091,2,0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,16,1,3,4,0.09090909090909091,4.423251796980336,2.004886164091843,0.2857142857142857,6,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_asn1_write_tagged_string,0001e4b0,mips,gcc,O2,1,1,0,0,6,11,7,4,4,0.36363636363636365,8.5,1,9,51,0.8946635969273805,0.24987159732922445,96,5,0.21374045801526717,0.16793893129770993,0.16030534351145037,0.0,0.0,0.007633587786259542,0,0,52,23,25,28,0.16030534351145037,4.9975844448265985,2.5156415596802946,0.13725490196078433,28,unknown,3,8,4,1.5454545454545454,unknown,1,unknown
mbedtls_asn1_write_utf8_string,0001e57c,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,14.0,1,2,14,1.8489109399884027,0.10810810810810811,18,0,0.2702702702702703,0.08108108108108109,0.13513513513513514,0.0,0.0,0.02702702702702703,0,0,40,4,6,10,0.13513513513513514,4.699513850319965,2.3452866507360555,0.14285714285714285,12,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_asn1_write_printable_string,0001e5b4,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,14.0,1,2,14,1.8697812998532775,0.10810810810810811,18,0,0.2702702702702703,0.08108108108108109,0.13513513513513514,0.0,0.0,0.02702702702702703,0,0,40,4,6,10,0.13513513513513514,4.757462287781333,2.3452866507360555,0.14285714285714285,12,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_asn1_write_ia5_string,0001e5ec,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,14.0,1,2,14,1.854629784701762,0.10810810810810811,18,0,0.2702702702702703,0.08108108108108109,0.13513513513513514,0.0,0.0,0.02702702702702703,0,0,40,4,6,10,0.13513513513513514,4.721748002067047,2.3452866507360555,0.14285714285714285,12,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_asn1_write_bitstring,0001e624,mips,gcc,O2,1,1,0,0,10,16,8,4,4,0.25,8.4,2,13,84,0.98768768799533,0.14405749909548857,172,6,0.2242152466367713,0.11210762331838565,0.14798206278026907,0.0,0.0,0.013452914798206279,0,0,48,28,34,55,0.14798206278026907,5.302351853414697,2.539213660427796,0.09523809523809523,63,unknown,5,11,4,0.875,unknown,1,unknown
mbedtls_asn1_write_named_bitstring,0001e774,mips,gcc,O2,1,1,0,0,9,14,7,4,4,0.2857142857142857,3.7777777777777777,1,7,34,1.2530049020638576,0.2244200244200244,64,5,0.20634920634920634,0.14285714285714285,0.09523809523809523,0.0,0.0,0.1111111111111111,0,0,16,16,30,14,0.09523809523809523,4.681453751217216,2.742317079059237,0.20588235294117646,29,unknown,5,9,4,0.5714285714285714,unknown,1,unknown
mbedtls_asn1_write_octet_string,0001e7fc,mips,gcc,O2,1,1,0,0,6,11,7,4,4,0.36363636363636365,7.5,2,9,45,0.9141169635344708,0.23283481365377914,84,5,0.21551724137931033,0.15517241379310345,0.15517241379310345,0.0,0.0,0.008620689655172414,0,0,48,19,21,25,0.15517241379310345,4.902765118669346,2.511262419780172,0.15555555555555556,28,unknown,3,8,4,1.1818181818181819,unknown,1,unknown
mbedtls_asn1_store_named_data,0001e8b0,mips,gcc,O2,1,1,0,0,22,42,22,7,7,0.16666666666666666,6.545454545454546,3,26,144,1.1409513709975798,0.14694069557787973,414,20,0.18518518518518517,0.11481481481481481,0.1685185185185185,0.0,0.0,0.001851851851851852,0,0,60,63,65,100,0.1685185185185185,5.19646650140034,2.2434708580001392,0.1527777777777778,44,unknown,11,31,7,0.7142857142857143,unknown,1,unknown
FUN_0001eaf0,0001eaf0,mips,gcc,O2,1,1,0,0,1,0,1,0,0,0.0,58.0,1,1,58,1.5988697226042903,0.5942028985507246,26,0,0.10144927536231885,0.5217391304347826,0.0,0.0,0.0,0.07246376811594203,0,0,16,41,51,12,0.0,4.625999772571561,2.4611097409218137,0.017241379310344827,31,unknown,0,0,0,0.0,unknown,0,unknown
FUN_0001ebd8,0001ebd8,mips,gcc,O2,1,1,0,0,1,0,1,0,0,0.0,66.0,1,1,66,1.7027753455094818,0.6103896103896104,30,0,0.14285714285714285,0.5064935064935064,0.0,0.0,0.0,0.1038961038961039,0,0,16,47,63,16,0.0,4.449297225076839,2.6495406998781035,0.015151515151515152,21,unknown,0,0,0,0.0,unknown,0,unknown
mbedtls_base64_encode,0001ece0,mips,gcc,O2,1,1,0,0,20,36,18,14,14,0.3888888888888889,6.5,1,21,130,0.9249244473697953,0.2024229242979243,244,16,0.20257234726688103,0.08681672025723473,0.13504823151125403,0.0,0.003215434083601286,0.05144694533762058,0,0,52,43,75,67,0.13504823151125403,5.416766953499211,2.688327434019383,0.13846153846153847,103,unknown,8,28,14,0.4444444444444444,unknown,1,unknown
mbedtls_base64_decode,0001eee8,mips,gcc,O2,1,1,0,0,49,78,31,16,15,0.20512820512820512,3.5306122448979593,2,19,173,0.7737186477926153,0.1682149907915214,328,29,0.21813031161473087,0.10198300283286119,0.09348441926345609,0.0,0.0,0.053824362606232294,0,0,44,55,93,80,0.09348441926345609,5.283366345112067,2.6883600927612084,0.1791907514450867,117,unknown,29,49,16,0.15384615384615385,unknown,1,unknown
mbedtls_mpi_lt_mpi_ct,0001f19c,mips,gcc,O2,1,1,0,0,3,3,2,0,0,0.0,21.333333333333332,1,4,64,1.60517136156294,0.18351254480286738,118,0,0.20408163265306123,0.1360544217687075,0.14285714285714285,0.013605442176870748,0.0,0.06802721088435375,0,0,48,30,52,34,0.14285714285714285,5.183142264694495,2.807537943803865,0.03125,52,unknown,1,2,0,0.0,unknown,1,unknown
mbedtls_mpi_init,0001f29c,mips,gcc,O2,1,1,0,0,1,0,1,0,0,0.0,4.0,1,1,4,0.9924532832046541,0.15789473684210525,20,0,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.0,0.0,0.05263157894736842,0,0,16,3,5,3,0.15789473684210525,3.1493974703476995,2.140606459901073,0.25,3,unknown,0,0,0,0.0,unknown,1,unknown
mbedtls_mpi_free,0001f2ac,mips,gcc,O2,1,1,0,0,5,6,3,0,0,0.0,5.0,2,6,25,1.329007191417977,0.19495238095238093,56,1,0.20512820512820512,0.08974358974358974,0.14102564102564102,0.0,0.0,0.05128205128205128,0,0,32,11,19,16,0.14102564102564102,4.414650701014652,2.378395929951813,0.12,22,unknown,2,4,0,0.16666666666666666,unknown,1,unknown
mbedtls_mpi_grow,0001f310,mips,gcc,O2,1,1,0,0,10,15,7,2,2,0.13333333333333333,5.5,2,13,55,1.2174850185939474,0.212852787456446,128,5,0.1724137931034483,0.13793103448275862,0.14367816091954022,0.0,0.0,0.011494252873563218,0,0,48,26,30,30,0.14367816091954022,5.116677080268763,2.360473167224351,0.12727272727272726,42,unknown,4,11,2,0.5333333333333333,unknown,1,unknown
mbedtls_mpi_safe_cond_assign,0001f3ec,mips,gcc,O2,1,1,0,0,6,9,5,2,2,0.2222222222222222,12.166666666666666,2,8,73,1.2412792368403227,0.13694735557058071,144,3,0.22549019607843138,0.11274509803921569,0.16176470588235295,0.0,0.0,0.024509803921568627,0,0,48,28,38,48,0.16176470588235295,5.218283041491766,2.4751532002669685,0.0684931506849315,55,unknown,3,6,2,1.8888888888888888,unknown,1,unknown
mbedtls_mpi_safe_cond_swap,0001f510,mips,gcc,O2,1,1,0,0,6,9,5,3,3,0.3333333333333333,13.666666666666666,2,8,82,1.3131442700194087,0.12065472311095311,176,3,0.22406639004149378,0.12033195020746888,0.16597510373443983,0.0,0.0,0.012448132780082987,0,0,48,32,38,56,0.16597510373443983,5.186798423792274,2.436069283743376,0.06097560975609756,49,unknown,3,6,3,0.8888888888888888,unknown,1,unknown
FUN_0001f658,0001f658,mips,gcc,O2,1,1,0,0,5,8,5,3,3,0.375,9.4,0,8,47,1.3358228378815744,0.14093352883675464,96,3,0.2222222222222222,0.11851851851851852,0.15555555555555556,0.0,0.0,0.014814814814814815,0,0,40,18,22,30,0.15555555555555556,4.7544368589109895,2.4351759362490415,0.10638297872340426,28,unknown,2,6,3,0.5,unknown,1,unknown
mbedtls_mpi_shrink,0001f714,mips,gcc,O2,1,1,0,0,16,24,10,4,4,0.16666666666666666,5.0625,2,19,81,1.218602852521551,0.08359360734999571,172,8,0.20346320346320346,0.09956709956709957,0.14285714285714285,0.0,0.0,0.017316017316017316,0,0,48,27,35,47,0.14285714285714285,5.111372937992386,2.358637929591132,0.12345679012345678,53,unknown,7,17,4,0.375,unknown,1,unknown
mbedtls_mpi_copy,0001f858,mips,gcc,O2,1,1,0,0,16,28,14,6,6,0.21428571428571427,5.4375,2,18,87,1.122096205409916,0.19839172810272435,222,12,0.19391634980988592,0.12167300380228137,0.14068441064638784,0.0,0.0,0.026615969581749048,0,0,48,39,53,52,0.14068441064638784,5.114008745504741,2.4770195472155123,0.16091954022988506,63,unknown,9,19,6,0.21428571428571427,unknown,1,unknown
